L1,L2,ID1,ID2
stateSenate,cityCouncil,22,46
stateSenate,cityCouncil,22,47
stateSenate,cityCouncil,22,48
stateSenate,cityCouncil,23,38
stateSenate,cityCouncil,23,43
stateSenate,cityCouncil,23,47
stateSenate,cityCouncil,23,48
stateSenate,cityCouncil,23,49
stateSenate,cityCouncil,23,50
stateSenate,cityCouncil,24,49
stateSenate,cityCouncil,24,50
stateSenate,cityCouncil,24,51
stateSenate,cityCouncil,25,33
stateSenate,cityCouncil,25,35
stateSenate,cityCouncil,25,36
stateSenate,cityCouncil,25,37
stateSenate,cityCouncil,25,38
stateSenate,cityCouncil,25,39
stateSenate,cityCouncil,25,41
stateSenate,cityCouncil,26,1
stateSenate,cityCouncil,26,2
stateSenate,cityCouncil,26,3
stateSenate,cityCouncil,26,4
stateSenate,cityCouncil,26,33
stateSenate,cityCouncil,26,34
stateSenate,cityCouncil,26,35
stateSenate,cityCouncil,26,38
stateSenate,cityCouncil,26,39
stateSenate,cityCouncil,27,1
stateSenate,cityCouncil,27,2
stateSenate,cityCouncil,27,3
stateSenate,cityCouncil,27,4
stateSenate,cityCouncil,27,5
stateSenate,cityCouncil,27,6
stateSenate,cityCouncil,27,33
stateSenate,cityCouncil,28,2
stateSenate,cityCouncil,28,3
stateSenate,cityCouncil,28,4
stateSenate,cityCouncil,28,5
stateSenate,cityCouncil,28,6
stateSenate,cityCouncil,29,3
stateSenate,cityCouncil,29,4
stateSenate,cityCouncil,29,5
stateSenate,cityCouncil,29,6
stateSenate,cityCouncil,29,7
stateSenate,cityCouncil,29,8
stateSenate,cityCouncil,29,9
stateSenate,cityCouncil,29,14
stateSenate,cityCouncil,29,16
stateSenate,cityCouncil,29,17
stateSenate,cityCouncil,29,22
stateSenate,cityCouncil,29,26
stateSenate,cityCouncil,30,4
stateSenate,cityCouncil,30,5
stateSenate,cityCouncil,30,6
stateSenate,cityCouncil,30,7
stateSenate,cityCouncil,30,8
stateSenate,cityCouncil,30,9
stateSenate,cityCouncil,30,10
stateSenate,cityCouncil,31,3
stateSenate,cityCouncil,31,6
stateSenate,cityCouncil,31,7
stateSenate,cityCouncil,31,9
stateSenate,cityCouncil,31,10
stateSenate,cityCouncil,31,11
stateSenate,cityCouncil,32,8
stateSenate,cityCouncil,32,13
stateSenate,cityCouncil,32,15
stateSenate,cityCouncil,32,16
stateSenate,cityCouncil,32,17
stateSenate,cityCouncil,32,18
stateSenate,cityCouncil,33,11
stateSenate,cityCouncil,33,13
stateSenate,cityCouncil,33,14
stateSenate,cityCouncil,33,15
stateSenate,cityCouncil,33,16
stateSenate,cityCouncil,33,17
stateSenate,cityCouncil,33,18
stateSenate,cityCouncil,34,11
stateSenate,cityCouncil,34,12
stateSenate,cityCouncil,34,13
stateSenate,cityCouncil,34,14
stateSenate,cityCouncil,34,15
stateSenate,cityCouncil,34,17
stateSenate,cityCouncil,34,18
stateSenate,cityCouncil,34,22
stateSenate,cityCouncil,36,11
stateSenate,cityCouncil,36,12
stateSenate,cityCouncil,36,13
stateSenate,cityCouncil,36,15
stateSenate,communityDistrict,10,409
stateSenate,communityDistrict,10,410
stateSenate,communityDistrict,10,412
stateSenate,communityDistrict,10,413
stateSenate,communityDistrict,10,414
stateSenate,communityDistrict,10,482
stateSenate,communityDistrict,10,483
stateSenate,communityDistrict,10,484
stateSenate,communityDistrict,11,407
stateSenate,communityDistrict,11,408
stateSenate,communityDistrict,11,411
stateSenate,communityDistrict,11,412
stateSenate,communityDistrict,11,413
stateSenate,communityDistrict,11,480
stateSenate,communityDistrict,12,106
stateSenate,communityDistrict,12,305
stateSenate,communityDistrict,12,401
stateSenate,communityDistrict,12,402
stateSenate,communityDistrict,12,404
stateSenate,communityDistrict,12,405
stateSenate,communityDistrict,12,409
stateSenate,communityDistrict,12,410
stateSenate,communityDistrict,12,482
stateSenate,communityDistrict,13,401
stateSenate,communityDistrict,13,402
stateSenate,communityDistrict,13,403
stateSenate,communityDistrict,13,404
stateSenate,communityDistrict,13,407
stateSenate,communityDistrict,13,480
stateSenate,communityDistrict,13,481
stateSenate,communityDistrict,14,406
stateSenate,communityDistrict,14,408
stateSenate,communityDistrict,14,409
stateSenate,communityDistrict,14,411
stateSenate,communityDistrict,14,412
stateSenate,communityDistrict,14,413
stateSenate,communityDistrict,14,481
stateSenate,communityDistrict,15,305
stateSenate,communityDistrict,15,402
stateSenate,communityDistrict,15,404
stateSenate,communityDistrict,15,405
stateSenate,communityDistrict,15,406
stateSenate,communityDistrict,15,408
stateSenate,communityDistrict,15,409
stateSenate,communityDistrict,15,410
stateSenate,communityDistrict,15,414
stateSenate,communityDistrict,15,481
stateSenate,communityDistrict,15,482
stateSenate,communityDistrict,15,483
stateSenate,communityDistrict,15,484
stateSenate,communityDistrict,16,401
stateSenate,communityDistrict,16,402
stateSenate,communityDistrict,16,403
stateSenate,communityDistrict,16,404
stateSenate,communityDistrict,16,405
stateSenate,communityDistrict,16,406
stateSenate,communityDistrict,16,407
stateSenate,communityDistrict,16,408
stateSenate,communityDistrict,16,411
stateSenate,communityDistrict,16,481
stateSenate,communityDistrict,17,307
stateSenate,communityDistrict,17,310
stateSenate,communityDistrict,17,311
stateSenate,communityDistrict,17,312
stateSenate,communityDistrict,17,314
stateSenate,communityDistrict,17,315
stateSenate,communityDistrict,17,318
stateSenate,communityDistrict,18,301
stateSenate,communityDistrict,18,303
stateSenate,communityDistrict,18,304
stateSenate,communityDistrict,18,305
stateSenate,communityDistrict,18,316
stateSenate,communityDistrict,18,405
stateSenate,communityDistrict,18,409
stateSenate,communityDistrict,18,482
stateSenate,communityDistrict,19,305
stateSenate,communityDistrict,19,314
stateSenate,communityDistrict,19,315
stateSenate,communityDistrict,19,316
stateSenate,communityDistrict,19,317
stateSenate,communityDistrict,19,318
stateSenate,communityDistrict,19,356
stateSenate,communityDistrict,19,409
stateSenate,communityDistrict,19,410
stateSenate,communityDistrict,19,484
stateSenate,communityDistrict,20,305
stateSenate,communityDistrict,20,306
stateSenate,communityDistrict,20,307
stateSenate,communityDistrict,20,308
stateSenate,communityDistrict,20,309
stateSenate,communityDistrict,20,312
stateSenate,communityDistrict,20,314
stateSenate,communityDistrict,20,316
stateSenate,communityDistrict,20,317
stateSenate,communityDistrict,20,355
stateSenate,communityDistrict,21,306
stateSenate,communityDistrict,21,307
stateSenate,communityDistrict,21,308
stateSenate,communityDistrict,21,309
stateSenate,communityDistrict,21,312
stateSenate,communityDistrict,21,314
stateSenate,communityDistrict,21,316
stateSenate,communityDistrict,21,317
stateSenate,communityDistrict,21,318
stateSenate,communityDistrict,21,355
stateSenate,communityDistrict,22,310
stateSenate,communityDistrict,22,311
stateSenate,communityDistrict,22,312
stateSenate,communityDistrict,22,313
stateSenate,communityDistrict,22,314
stateSenate,communityDistrict,22,315
stateSenate,communityDistrict,22,318
stateSenate,communityDistrict,22,356
stateSenate,communityDistrict,23,307
stateSenate,communityDistrict,23,310
stateSenate,communityDistrict,23,311
stateSenate,communityDistrict,23,313
stateSenate,communityDistrict,23,315
stateSenate,communityDistrict,23,501
stateSenate,communityDistrict,23,502
stateSenate,communityDistrict,23,595
stateSenate,communityDistrict,24,501
stateSenate,communityDistrict,24,502
stateSenate,communityDistrict,24,503
stateSenate,communityDistrict,24,595
stateSenate,communityDistrict,25,302
stateSenate,communityDistrict,25,303
stateSenate,communityDistrict,25,304
stateSenate,communityDistrict,25,306
stateSenate,communityDistrict,25,307
stateSenate,communityDistrict,25,308
stateSenate,communityDistrict,25,316
stateSenate,communityDistrict,26,101
stateSenate,communityDistrict,26,102
stateSenate,communityDistrict,26,103
stateSenate,communityDistrict,26,106
stateSenate,communityDistrict,26,301
stateSenate,communityDistrict,26,302
stateSenate,communityDistrict,26,303
stateSenate,communityDistrict,26,306
stateSenate,communityDistrict,27,101
stateSenate,communityDistrict,27,102
stateSenate,communityDistrict,27,103
stateSenate,communityDistrict,27,104
stateSenate,communityDistrict,27,105
stateSenate,communityDistrict,27,106
stateSenate,communityDistrict,27,107
stateSenate,communityDistrict,27,164
stateSenate,communityDistrict,27,301
stateSenate,communityDistrict,27,402
stateSenate,communityDistrict,28,102
stateSenate,communityDistrict,28,103
stateSenate,communityDistrict,28,104
stateSenate,communityDistrict,28,105
stateSenate,communityDistrict,28,106
stateSenate,communityDistrict,28,108
stateSenate,communityDistrict,28,111
stateSenate,communityDistrict,28,164
stateSenate,communityDistrict,29,104
stateSenate,communityDistrict,29,106
stateSenate,communityDistrict,29,107
stateSenate,communityDistrict,29,108
stateSenate,communityDistrict,29,110
stateSenate,communityDistrict,29,111
stateSenate,communityDistrict,29,164
stateSenate,communityDistrict,29,201
stateSenate,communityDistrict,29,202
stateSenate,communityDistrict,29,204
stateSenate,communityDistrict,29,205
stateSenate,communityDistrict,29,401
stateSenate,communityDistrict,29,402
stateSenate,communityDistrict,30,107
stateSenate,communityDistrict,30,109
stateSenate,communityDistrict,30,110
stateSenate,communityDistrict,30,111
stateSenate,communityDistrict,30,112
stateSenate,communityDistrict,30,164
stateSenate,communityDistrict,31,104
stateSenate,communityDistrict,31,105
stateSenate,communityDistrict,31,107
stateSenate,communityDistrict,31,109
stateSenate,communityDistrict,31,110
stateSenate,communityDistrict,31,112
stateSenate,communityDistrict,31,207
stateSenate,communityDistrict,31,208
stateSenate,communityDistrict,32,201
stateSenate,communityDistrict,32,202
stateSenate,communityDistrict,32,203
stateSenate,communityDistrict,32,204
stateSenate,communityDistrict,32,206
stateSenate,communityDistrict,32,209
stateSenate,communityDistrict,32,210
stateSenate,communityDistrict,32,211
stateSenate,communityDistrict,33,203
stateSenate,communityDistrict,33,204
stateSenate,communityDistrict,33,205
stateSenate,communityDistrict,33,206
stateSenate,communityDistrict,33,207
stateSenate,communityDistrict,33,208
stateSenate,communityDistrict,33,209
stateSenate,communityDistrict,33,210
stateSenate,communityDistrict,33,211
stateSenate,communityDistrict,33,227
stateSenate,communityDistrict,34,201
stateSenate,communityDistrict,34,202
stateSenate,communityDistrict,34,206
stateSenate,communityDistrict,34,207
stateSenate,communityDistrict,34,208
stateSenate,communityDistrict,34,209
stateSenate,communityDistrict,34,210
stateSenate,communityDistrict,34,211
stateSenate,communityDistrict,34,212
stateSenate,communityDistrict,34,226
stateSenate,communityDistrict,34,227
stateSenate,communityDistrict,34,228
stateSenate,communityDistrict,34,401
stateSenate,communityDistrict,36,207
stateSenate,communityDistrict,36,210
stateSenate,communityDistrict,36,211
stateSenate,communityDistrict,36,212
stateSenate,communityDistrict,36,226
stateSenate,communityDistrict,36,227
stateSenate,communityDistrict,36,228
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,10,13
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,13
stateSenate,fireCompany,11,13
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,13
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,13
stateSenate,fireCompany,11,13
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,11,14
stateSenate,fireCompany,12,15
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,13
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,13
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,13
stateSenate,fireCompany,12,15
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,13
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,13
stateSenate,fireCompany,12,13
stateSenate,fireCompany,12,14
stateSenate,fireCompany,12,15
stateSenate,fireCompany,12,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,13,14
stateSenate,fireCompany,14,14
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,14
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,14
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,14
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,14
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,14
stateSenate,fireCompany,14,14
stateSenate,fireCompany,14,13
stateSenate,fireCompany,14,13
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,15
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,14
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,13
stateSenate,fireCompany,15,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,13
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,13
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,16,14
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,11
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,11
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,11
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,15
stateSenate,fireCompany,17,8
stateSenate,fireCompany,17,8
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,13
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,14
stateSenate,fireCompany,18,13
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,14
stateSenate,fireCompany,18,13
stateSenate,fireCompany,18,11
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,15
stateSenate,fireCompany,18,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,8
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,13
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,13
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,13
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,13
stateSenate,fireCompany,19,15
stateSenate,fireCompany,19,15
stateSenate,fireCompany,20,8
stateSenate,fireCompany,20,11
stateSenate,fireCompany,20,11
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,8
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,11
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,11
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,11
stateSenate,fireCompany,20,8
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,8
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,11
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,15
stateSenate,fireCompany,20,11
stateSenate,fireCompany,21,11
stateSenate,fireCompany,21,8
stateSenate,fireCompany,21,11
stateSenate,fireCompany,21,11
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,11
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,11
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,11
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,11
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,15
stateSenate,fireCompany,21,11
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,15
stateSenate,fireCompany,22,15
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,15
stateSenate,fireCompany,22,15
stateSenate,fireCompany,22,15
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,15
stateSenate,fireCompany,22,15
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,22,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,15
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,15
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,23,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,24,8
stateSenate,fireCompany,25,8
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,8
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,8
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,15
stateSenate,fireCompany,25,11
stateSenate,fireCompany,25,15
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,11
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,26,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,11
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,11
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,14
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,3
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,27,1
stateSenate,fireCompany,28,1
stateSenate,fireCompany,28,1
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,1
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,1
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,1
stateSenate,fireCompany,28,1
stateSenate,fireCompany,28,3
stateSenate,fireCompany,28,3
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,14
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,7
stateSenate,fireCompany,29,7
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,3
stateSenate,fireCompany,29,6
stateSenate,fireCompany,29,6
stateSenate,fireCompany,29,6
stateSenate,fireCompany,29,6
